101	9D5A5D54EC2B63CBDA5345EAEA9768539E926C5E EU 6197686	08B8C5D5C8065C46237DAB18C8979AAC11100DA3 EU 1310720	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
102	3E6EEA91A7FB6D3FCE130BD446ABE6DB0B73AE99 EU 2092337	5B9AB73C3E23C6FE16A0A633C989C6B2D5E01CC1 EU 1024000	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
103	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	A75F5FFA71CE66E81F1424FEDECA38601F18677C EU 7168000	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
104	A75F5FFA71CE66E81F1424FEDECA38601F18677C EU 7168000	8CE6BDAB08E48343F47FEF7EF5E2627BFC9041D6 EU 5242880	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
105	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	F22378CD03679B487F9BCE3932CF093E7B31CC19 NA 3004568	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
106	A75F5FFA71CE66E81F1424FEDECA38601F18677C EU 7168000	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
107	AA2FA395FC85AFC3CF038E027D9DD00A92FF3255 EU 1965895	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
108	A75F5FFA71CE66E81F1424FEDECA38601F18677C EU 7168000	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
109	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	8CE6BDAB08E48343F47FEF7EF5E2627BFC9041D6 EU 5242880	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
110	3E6EEA91A7FB6D3FCE130BD446ABE6DB0B73AE99 EU 2092337	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	B94BCF746DCA5897C9C74EC3296543CB855D727B EU 2973821
111	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	F22378CD03679B487F9BCE3932CF093E7B31CC19 NA 3004568	527ACFA6E729CF1CF3203444BA7E5E6CA6CE7F89 EU 5417090
112	7A9BE6FA78DBB004B2CCB3310B4AA001D4E7C311 EU 5632000	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
113	A75F5FFA71CE66E81F1424FEDECA38601F18677C EU 7168000	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
114	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	8CE6BDAB08E48343F47FEF7EF5E2627BFC9041D6 EU 5242880	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
115	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	9D5A5D54EC2B63CBDA5345EAEA9768539E926C5E EU 6197686	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
116	A75F5FFA71CE66E81F1424FEDECA38601F18677C EU 7168000	9D5A5D54EC2B63CBDA5345EAEA9768539E926C5E EU 6197686	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
117	AA2FA395FC85AFC3CF038E027D9DD00A92FF3255 EU 1965895	5B9AB73C3E23C6FE16A0A633C989C6B2D5E01CC1 EU 1024000	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
118	A75F5FFA71CE66E81F1424FEDECA38601F18677C EU 7168000	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
119	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	7A9BE6FA78DBB004B2CCB3310B4AA001D4E7C311 EU 5632000	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
120	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	8CE6BDAB08E48343F47FEF7EF5E2627BFC9041D6 EU 5242880	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
121	A75F5FFA71CE66E81F1424FEDECA38601F18677C EU 7168000	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
122	ED1D4DAC95848AE4388038314512774D2F047063 NA 4351502	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
123	3E6EEA91A7FB6D3FCE130BD446ABE6DB0B73AE99 EU 2092337	66EC2396E4B9AE0799210311D9263B4323E00A07 EU 1074176	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
124	9D5A5D54EC2B63CBDA5345EAEA9768539E926C5E EU 6197686	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	527ACFA6E729CF1CF3203444BA7E5E6CA6CE7F89 EU 5417090
125	F22378CD03679B487F9BCE3932CF093E7B31CC19 NA 3004568	9D5A5D54EC2B63CBDA5345EAEA9768539E926C5E EU 6197686	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
126	7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F EU 39596399	8CE6BDAB08E48343F47FEF7EF5E2627BFC9041D6 EU 5242880	0078FFEABB3B87512DD6701C2930D8FCA128F97D EU 19005440
